protein_id,buffer,sugar,surfactant,amino_acid,ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
A0A1B0GTW7,histidine,sucrose,polysorbate 20,none,7.0,40,30.0,200.0,0.01,0.0,0.1602,0.3619,0.2916,0.7026,0,0.7591,0.2615,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,2,1,3,0,8350.4,0.0014199999999999998,53.298,736.0400000000001,1,-0.127,0.018033999999999998,7.86,1.038,0
A0A1B0GTW7,phosphoric acid,trehalose,polysorbate 20,methionine,5.5,40,50.0,200.0,0.045,5.5,0.2018,0.3126,0.3064,0.7093,0,0.7185,0.2677,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,3,1,2,0,8350.4,0.006389999999999999,88.83,736.0400000000001,1,-0.127,0.018033999999999998,7.86,2.538,0
A0A1B0GTW7,histidine,sucrose,polysorbate 20,none,7.0,4,10.0,300.0,0.01,0.0,0.0461,0.2299,0.1669,0.8861,1,0.8681,0.1307,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,2,1,3,0,12525.6,0.0014199999999999998,17.766,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,1.038,0
A0A1B0GTW7,phosphoric acid,trehalose,polysorbate 20,arginine,5.5,25,30.0,100.0,0.045,150.0,0.0509,0.3465,0.1975,0.8309,1,0.8709,0.1758,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,3,3,1,0,0,4175.2,0.006389999999999999,53.298,368.02000000000004,0,-0.0,0.018033999999999998,3.93,2.538,0
A0A1B0GTW7,phosphoric acid,sucrose,poloxamer 188,none,6.0,40,10.0,100.0,0.03,0.0,0.3249,0.429,0.247,0.6516,0,0.6628,0.3395,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,2,0,3,0,4175.2,0.004259999999999999,17.766,368.02000000000004,1,-0.127,0.018033999999999998,3.93,2.038,0
A0A1B0GTW7,histidine,sucrose,poloxamer 188,none,5.5,25,30.0,300.0,0.01,0.0,0.1942,0.2557,0.067,0.8153,1,0.7952,0.1832,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,2,0,3,0,12525.6,0.0014199999999999998,53.298,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,2.538,0
A0A1B0GTW7,phosphoric acid,trehalose,poloxamer 188,proline,7.0,25,30.0,100.0,0.01,150.0,0.1927,0.3633,0.2727,0.7345,1,0.7356,0.2659,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,3,0,4,0,4175.2,0.0014199999999999998,53.298,368.02000000000004,0,-0.0,0.018033999999999998,3.93,1.038,0
A0A1B0GTW7,acetic acid,mannitol,polysorbate 80,arginine,6.0,4,50.0,200.0,0.01,150.0,0.171,0.3285,0.1715,0.7999,1,0.7587,0.2184,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,0,0,2,0,0,8350.4,0.0014199999999999998,88.83,736.0400000000001,0,-0.0,0.018033999999999998,7.86,2.038,0
A0A1B0GTW7,acetic acid,sorbitol,poloxamer 188,arginine,5.0,4,50.0,100.0,0.05,50.0,0.2868,0.3574,0.1901,0.7611,0,0.6935,0.2789,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,0,1,0,0,0,4175.2,0.0070999999999999995,88.83,368.02000000000004,0,-0.0,0.018033999999999998,3.93,3.038,0
A0A1B0GTW7,phosphoric acid,trehalose,polysorbate 20,glycine,5.0,25,30.0,100.0,0.045,50.0,0.078,0.3565,0.1787,0.8364,0,0.8853,0.1824,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,3,1,1,0,4175.2,0.006389999999999999,53.298,368.02000000000004,0,-0.0,0.018033999999999998,3.93,3.038,0
A0A1B0GTW7,citric acid,sucrose,polysorbate 20,none,6.5,40,50.0,100.0,0.01,0.0,0.2232,0.4689,0.1875,0.6956,0,0.7075,0.2931,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,2,1,3,0,4175.2,0.0014199999999999998,88.83,368.02000000000004,1,-0.127,0.018033999999999998,3.93,1.538,0
A0A1B0GTW7,citric acid,trehalose,polysorbate 20,arginine,5.5,40,30.0,200.0,0.08,150.0,0.1322,0.4307,0.1637,0.7255,1,0.7704,0.2393,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,3,1,0,0,8350.4,0.011359999999999999,53.298,736.0400000000001,1,-0.127,0.018033999999999998,7.86,2.538,0
A0A1B0GTW7,citric acid,mannitol,polysorbate 80,arginine,6.5,4,30.0,100.0,0.01,100.0,0.2455,0.3088,0.0822,0.7604,0,0.775,0.2268,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,0,2,0,0,4175.2,0.0014199999999999998,53.298,368.02000000000004,0,-0.0,0.018033999999999998,3.93,1.538,0
A0A1B0GTW7,phosphoric acid,mannitol,polysorbate 80,glycine,5.0,40,10.0,200.0,0.045,125.0,0.3721,0.4475,0.2469,0.6032,1,0.6564,0.3682,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,0,2,1,0,8350.4,0.006389999999999999,17.766,736.0400000000001,1,-0.127,0.018033999999999998,7.86,3.038,0
A0A1B0GTW7,histidine,mannitol,polysorbate 20,none,6.5,40,50.0,200.0,0.01,0.0,0.3175,0.3505,0.1694,0.6709,0,0.7599,0.294,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,0,1,3,0,8350.4,0.0014199999999999998,88.83,736.0400000000001,1,-0.127,0.018033999999999998,7.86,1.538,0
A0A1B0GTW7,histidine,mannitol,polysorbate 80,none,6.0,4,10.0,300.0,0.045,0.0,0.2418,0.2057,0.0722,0.8139,1,0.837,0.1866,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,0,2,3,0,12525.6,0.006389999999999999,17.766,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,2.038,0
A0A1B0GTW7,phosphoric acid,mannitol,polysorbate 20,none,7.0,4,30.0,300.0,0.01,0.0,0.199,0.3439,0.2785,0.7788,1,0.7097,0.259,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,3,0,1,3,0,12525.6,0.0014199999999999998,53.298,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,1.038,0
A0A1B0GTW7,phosphoric acid,sucrose,poloxamer 188,methionine,5.0,40,50.0,300.0,0.05,10.0,0.2627,0.2867,0.2554,0.7431,1,0.7404,0.2662,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,2,0,2,0,12525.6,0.0070999999999999995,88.83,1104.06,1,-0.127,0.018033999999999998,11.790000000000001,3.038,0
A0A1B0GTW7,citric acid,mannitol,polysorbate 20,arginine,7.4,25,50.0,200.0,0.08,50.0,0.2302,0.3645,0.2109,0.777,0,0.7049,0.2621,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,0,1,0,0,8350.4,0.011359999999999999,88.83,736.0400000000001,0,-0.0,0.018033999999999998,7.86,0.638,0
A0A1B0GTW7,phosphoric acid,mannitol,poloxamer 188,methionine,6.0,25,50.0,200.0,0.05,1.0,0.3249,0.2215,0.1543,0.7816,0,0.7728,0.2441,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,3,0,0,2,0,8350.4,0.0070999999999999995,88.83,736.0400000000001,0,-0.0,0.018033999999999998,7.86,2.038,0
A0A1B0GTW7,citric acid,sorbitol,poloxamer 188,methionine,7.4,40,10.0,300.0,0.05,5.5,0.5035,0.295,0.2036,0.5989,1,0.6439,0.3687,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,1,0,2,0,12525.6,0.0070999999999999995,17.766,1104.06,1,-0.127,0.018033999999999998,11.790000000000001,0.638,0
A0A1B0GTW7,acetic acid,sucrose,polysorbate 20,proline,5.5,25,50.0,300.0,0.08,100.0,0.0353,0.3788,0.1398,0.8355,1,0.8329,0.168,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,2,1,4,0,12525.6,0.011359999999999999,88.83,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,2.538,0
A0A1B0GTW7,acetic acid,sorbitol,polysorbate 20,glycine,7.0,25,50.0,100.0,0.08,50.0,0.2993,0.3175,0.2917,0.7269,0,0.6779,0.2995,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,1,1,1,0,4175.2,0.011359999999999999,88.83,368.02000000000004,0,-0.0,0.018033999999999998,3.93,1.038,0
A0A1B0GTW7,phosphoric acid,mannitol,polysorbate 80,glycine,7.4,25,10.0,100.0,0.01,50.0,0.3785,0.3502,0.2564,0.6936,0,0.6589,0.3343,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,0,2,1,0,4175.2,0.0014199999999999998,17.766,368.02000000000004,0,-0.0,0.018033999999999998,3.93,0.638,0
A0A1B0GTW7,histidine,trehalose,polysorbate 20,none,5.0,25,30.0,300.0,0.08,0.0,0.0762,0.2594,0.1002,0.8469,1,0.9043,0.1393,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,2,3,1,3,0,12525.6,0.011359999999999999,53.298,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,3.038,0
A0A1B0GTW7,citric acid,sorbitol,polysorbate 20,methionine,5.5,4,50.0,300.0,0.01,1.0,0.1642,0.1932,0.0802,0.866,1,0.8399,0.1499,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,1,1,2,0,12525.6,0.0014199999999999998,88.83,1104.06,0,-0.0,0.018033999999999998,11.790000000000001,2.538,0
A0A1B0GTW7,acetic acid,trehalose,polysorbate 80,none,6.5,4,50.0,100.0,0.01,0.0,0.0998,0.3363,0.1567,0.8448,0,0.8193,0.1827,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,3,2,3,0,4175.2,0.0014199999999999998,88.83,368.02000000000004,0,-0.0,0.018033999999999998,3.93,1.538,0
A0A1B0GTW7,acetic acid,trehalose,polysorbate 20,none,7.0,40,30.0,200.0,0.08,0.0,0.1686,0.4642,0.3746,0.6846,0,0.6935,0.3126,1,788,8.038,-0.142,41.752,85.396,0.066,0.3058,0.316,0.3452,1.7766,1.6497,3.6802,1.6497,3.8071,41.597,3.038,30.296,2.538,19.793,2.038,11.018,1.538,5.911,1.038,3.608,0.638,-0.127,-1.7315,1.8881,0.618,31,0.0393,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,3,1,3,0,8350.4,0.011359999999999999,53.298,736.0400000000001,1,-0.127,0.018033999999999998,7.86,1.038,0
A0PK11,acetic acid,sorbitol,polysorbate 80,methionine,6.5,25,10.0,300.0,0.045,10.0,0.572,0.1285,0.2374,0.6974,1,0.6611,0.3421,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,0,1,2,2,1,9432.0,0.03411,25.862,646.56,0,0.0,0.25233819999999996,54.3,0.008,1
A0PK11,acetic acid,trehalose,polysorbate 20,methionine,5.0,40,30.0,100.0,0.045,5.5,0.2861,0.2652,0.3106,0.7048,0,0.7088,0.2874,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,0,3,1,2,1,3144.0,0.03411,77.586,215.51999999999998,1,0.3329,0.25233819999999996,18.099999999999998,1.508,0
A0PK11,phosphoric acid,sucrose,polysorbate 80,glycine,5.5,25,50.0,100.0,0.08,50.0,0.176,0.3116,0.2389,0.8046,0,0.7905,0.2271,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,2,2,1,1,3144.0,0.06064,129.31,215.51999999999998,0,0.0,0.25233819999999996,18.099999999999998,1.008,0
A0PK11,histidine,sorbitol,polysorbate 20,proline,7.0,25,30.0,100.0,0.01,100.0,0.4856,0.2033,0.2162,0.708,0,0.6773,0.324,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,1,4,1,3144.0,0.00758,77.586,215.51999999999998,0,0.0,0.25233819999999996,18.099999999999998,0.492,1
A0PK11,acetic acid,sucrose,poloxamer 188,methionine,6.5,4,30.0,200.0,0.03,5.5,0.5664,0.1516,0.206,0.7286,0,0.646,0.3358,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,0,2,0,2,1,6288.0,0.02274,77.586,431.03999999999996,0,0.0,0.25233819999999996,36.199999999999996,0.008,1
A0PK11,citric acid,sorbitol,polysorbate 80,proline,6.5,25,10.0,200.0,0.045,150.0,0.5771,0.3128,0.1382,0.6602,1,0.6464,0.3765,1,232,6.508,0.758,31.44,25.446,0.1121,0.3534,0.2069,0.4655,2.5862,1.7241,2.1552,2.1552,2.1552,6.693,1.508,3.888,1.008,1.733,0.508,0.023,0.008,-1.09,0.492,-1.679,0.892,0.3329,-1.1142,2.1439,0.6899,42,0.181,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,1,2,4,1,6288.0,0.03411,25.862,431.03999999999996,0,0.0,0.25233819999999996,36.199999999999996,0.008,1
